id,name,descr,file_format_code,model,file_txt,module_id,module_name,template_typ_code,lang_code,is_active,cr_by,cr_dtimes
1141,enregistrement Modèle de remerciement - Partie 4,Accusé de réception généré après lenregistrement - Partie 4,txt,velocity,"<tr ${Preview}><td ${leftSlapCaptured}><img src=""${CapturedLeftSlap}"" border=""0"" width=""85"" height=""80""/></td><td ${rightSlapCaptured}><img src=""${CapturedRightSlap}"" border=""0"" width=""85"" height=""80""/></td><td ${thumbsCaptured}><img src=""${CapturedThumbs}"" border=""0"" width=""85"" height=""80""/></td></tr><tr ${AckReceipt}><td><p ${MissingLeftFingers} class=""headings"">${LeftSlapExceptionPrim} / ${LeftSlapExceptionSec}</p></td><td><p ${MissingRightFingers} class=""headings"">${RightSlapExceptionPrim} / ${RightSlapExceptionSec}</p></td><td><p ${MissingThumbs} class=""headings"">${ThumbsExceptionPrim} / ${ThumbsExceptionSec}</p></td></tr><tr ${Preview}><td ${leftSlapCaptured}><p ${MissingLeftFingers} class=""headings"">${LeftSlapExceptionPrim} / ${LeftSlapExceptionSec}</p></td><td ${rightSlapCaptured}><p ${MissingRightFingers} class=""headings"">${RightSlapExceptionPrim} / ${RightSlapExceptionSec}</p></td><td ${thumbsCaptured}><p ${MissingThumbs} class=""headings"">${ThumbsExceptionPrim} / ${ThumbsExceptionSec}</p></td></tr></table>
<br/><div ${Preview}><p class=""head""><b>${Consent}</b></p><div class=""consent-block"" id=""radioId""><div class=""consent-text"">${ConsentData}</div>
<input type=""radio"" name=""consent"" id=""consent-yes"" value=""yes"" ${SelectedYes} onchange=""changeColour(this)""><label for=""consent-yes"">${Yes}</label> &nbsp;&nbsp;&nbsp;
<input type=""radio"" name=""consent"" id=""consent-no"" value=""no"" ${SelectedNo} onchange=""changeColour(this)""><label for=""consent-no"">${No}</label></div></div>
<table class=""dataTable""><tr><td ${ROImage}><img src=""${ROImageSource}"" border=""0"" width=""80"" height=""80""/></td><td><p class=""headings"">${RONamePrimLabel} / ${RONameSecLabel}</p><br/>${ROName}<br/>${RONameSec}</td><td><p class=""headings"">${RegCenterPrimLabel} / ${RegCenterSecLabel}</p><br/>${RegCenter}<br/>${RegCenterSec}</td></tr></table>
<hr/><br/></div>
<div ${parentPhotoCaptured}><div ${FaceCaptureEnabled} ${AckReceipt} class=""photo""><p class=""applicantPhotoLabel"">${PhotoPrim} / ${PhotoSec}</p><img class=""applicantPhoto"" src=""${ApplicantImageSource}"" border=""0"" width=""100"" height=""100""/></div><div ${AckReceipt} class=""photo""><p class=""parentPhotoLabel"">${ParentPhotoPrim} / ${ParentPhotoSec}</p><img class=""parentPhoto"" src=""${ParentImageSource}"" border=""0"" width=""100"" height=""100""/></div><div ${FaceCaptureEnabled} ${Preview} class=""previewPhoto""><p class=""applicantPhotoLabel"">${PhotoPrim} / ${PhotoSec}</p><img class=""applicantPhoto"" src=""${ApplicantImageSource}"" border=""0"" width=""100"" height=""100""/></div><div ${Preview} class=""previewPhoto""><p class=""parentPhotoLabel"">${ParentPhotoPrim} / ${ParentPhotoSec}</p><img class=""parentPhoto"" src=""${ParentImageSource}"" border=""0"" width=""100"" height=""100""/></div></div>
<div ${parentPhotoNotCaptured}><div ${FaceCaptureEnabled} ${AckReceipt} class=""photo""><p class=""applicantPhotoLabel2"">${PhotoPrim} / ${PhotoSec}</p><img class=""parentPhoto"" src=""${ApplicantImageSource}"" border=""0"" width=""100"" height=""100""/></div><div ${FaceCaptureEnabled} ${Preview} class=""previewPhoto""><p class=""applicantPhotoLabel2"">${PhotoPrim} / ${PhotoSec}</p><img class=""parentPhoto"" src=""${ApplicantImageSource}"" border=""0"" width=""100"" height=""100""/></div></div>
<div ${AckReceipt}><p>${ImportantGuidelines}</p><ul>${Guidelines}</ul></div></div></body></html>",10005,Inscription,reg-ack-template-part4,fra,TRUE,superadmin,now()
1142,auth otp service,auth otp service for sending otp,txt,velocity,"Monsieur/Madame,
Votre mot de passe à usage unique $otp. Sa durée de validité est de 5 minutes.

Cordialement,
L'Équipe WURI Guinée",10001,Pré-inscription,auth-otp-sms-template,fra,TRUE,superadmin,now()
1143,auth otp email service subject,auth otp email service subject,txt,velocity,Livraison du mot de passe à usage unique (OTP),10001,Pré-inscription,auth-otp-email-subject-template,fra,TRUE,superadmin,now()
1144,auth otp email service subject,auth otp email service subject,txt,velocity,"Monsieur/Madame,
Veuillez trouver ci-joint votre mot de passe à usage unique $otp. Ce code vous permettra l’accès à nos services d'enrôlement. Sa durée de validité est de 5 minutes.

Cordialement,
L'Équipe WURI Guinée",10001,Pré-inscription,auth-otp-email-content-template,fra,TRUE,superadmin,now()
1145,Service d'authentification OTP,auth otp service for sending otp,txt,velocity,"Cher(e) Client(e), 
Veuilez trouver votre mot de passe temporaire $otp. Attention il expire dans 5 minutes.",10002,Client dinscription,auth-otp-sms-template,fra,TRUE,superadmin,now()
1146,auth otp email service subject,auth otp email service subject,txt,velocity,Mot de passe temporaire (OTP),10002,Client dinscription,auth-otp-email-subject-template,fra,TRUE,superadmin,now()
1147,auth otp email service subject,auth otp email service subject,txt,velocity,"Cher(e) Client(e), 
Merci de trouver votre mot de passe temporaire $otp. Attention il expire dans 5 minutes.",10002,Client dinscription,auth-otp-email-content-template,fra,TRUE,superadmin,now()
1148,auth otp service,auth otp service for sending otp,txt,velocity,"Cher(e) Client(e), 
Merci de trouver votre mot de passe temporaire $otp. Attention il expire dans 5 minutes.",10004,Authentification ID,auth-otp-sms-template,fra,TRUE,superadmin,now()
1149,auth otp email service subject,auth otp email service subject,txt,velocity,Mot de passe temporaire (OTP),10004,Authentification ID,auth-otp-email-subject-template,fra,TRUE,superadmin,now()
1150,auth otp email service subject,auth otp email service subject,txt,velocity,"Cher(e) Client(e), 
Merci de trouver votre mot de passe temporaire $otp. Attention il expire dans 5 minutes.",10004,Authentification ID,auth-otp-email-content-template,fra,TRUE,superadmin,now()
1151,Modèle de contenu de courrier électronique,Modèle de contenu de courrier électronique,txt,,"Cher(e) $firstName $lastName,
Votre mot de passe OTP est $otp. Il correspond au INU $uin. Attention, il est valide pour $validTime minutes
Il a été généré le $date à $time Hrs, Merci",10004,Authentification ID,ida-auth-otp-email-content-template,fra,TRUE,superadmin,now()
1152,Modèle pour sujet demail,Modèle pour sujet demail,txt,model,INU $uin: demande de mot de passe (OTP),10004,Authentification ID,ida-auth-otp-email-subject-template,fra,TRUE,superadmin,now()
1153,Modèle pour OTP dans SMS,Modèle pour OTP dans SMS,txt,model,"Cher(e) $firstName $lastName,
Votre mot de passe OTP est $otp. Il correspond au INU $uin. Attention, il est valide pour $validTime minutes
Il a été généré le $date à $time Hrs, Merci",10004,Authentification ID,ida-auth-otp-sms-template,fra,TRUE,superadmin,now()
1154,Consentement,Consentement,txt,,"J'autorise WURI à recueillir l'ensemble des données démographiques et biométriques nécessaires à l'identification numérique, qui sont :
•                     Nom et prénoms
•                     Date de naissance
•                     Genre
•                     Adresse
•                     Email et téléphone
•                     Données biométriques
•                     Documents et Justificatifs
Je comprends également que ces informations seront stockées et traitées dans le but de vérifier mon identité ou 
celle des personnes dont je suis tuteur, afin d'accéder à divers services. Par conséquent, je donne mon consentement.",10001,Pré-inscription,consent,fra,TRUE,superadmin,now()
1155,Modèle d'email de reconnaissance,Modèle de confirmation d'inscription,txt,velocity,"Cher(e) ${ResidentName}, 
Veuillez mettre à jour vos coordonnées sur la plateforme d’identification WURI. Votre identifiant d'inscription est ""${RID}"".",10005,Inscription,updateUIN-email-notification,fra,TRUE,superadmin,now()
1156,Modèle de SMS de reconnaissance,Modèle de confirmation d'inscription,txt,velocity,"Cher(e) ${ResidentName}, 
Veuillez mettre à jour vos coordonnées sur la plateforme d’identification WURI. Votre identifiant d'inscription est ""${RID}"".",10005,Inscription,updateUIN-sms-notification,fra,TRUE,superadmin,now()
1157,Modèle d'email de reconnaissance,Modèle de confirmation d'inscription,txt,velocity,"Cher(e) Client(e), 
Nous accusons réception de votre requête sur la perte de votre INU . Votre numéro d'enregistrement pour cette demande est ""${RID}"".",10005,Inscription,lostUIN-email-notification,fra,TRUE,superadmin,now()
1158,Modèle de SMS de reconnaissance,Modèle de confirmation d'inscription,txt,velocity,"Cher(e) Client(e), 
Nous accusons réception de votre requête sur la perte de votre INU . Votre numéro d'enregistrement pour cette demande est ""${RID}"".",10005,Inscription,lostUIN-sms-notification,fra,TRUE,superadmin,now()
1159,Modèle pour annuler un rendez-vous,Modèle pour annuler un rendez-vous,txt,velocity,"Cher(e) $firstName $lastName,
Votre rendez-vous pour l'enregistrement (PRID : $PRID) prévu le $Appointmentdate à $Appointmenttime a été annulé. 
Nous nous en excusons. Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10001,Pré-inscription,cancel-appointment,fra,TRUE,superadmin,now()
1160,SMS de notification INU perdu,SMS de notification INU perdu,txt,velocity,"Cher(e) $!name_fra,
Votre carte INU a été retrouvée. Pour la récuperer, veuillez nous contacter au inu@wuriguinee.com ou +224622227491",10003,Processeur dinscription,RPR_LOST_UIN_SMS,fra,TRUE,superadmin,now()
1161,Email de notification INU perdu,Email de notification INU perdu,txt,velocity,"Cher(e) $!name_fra,
veuillez nous contacter au incident@wuriguinee.com ou +224622227491.
Merci",10003,Processeur dinscription,RPR_LOST_UIN_EMAIL,fra,TRUE,superadmin,now()
1162,Modèle de masque pour carte INU,Modèle de masque pour carte INU,txt,velocity,"<!DOCTYPE html>
<html>
<head>
	<meta charset=""utf-8"">
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">
	<title>Modèle de carte avec INU et VID</title>
<style>
.main-table {
	margin-left: 60px;;
	width: 600px;
	height: 350px;
	border: 1px solid black;
}
.cir {
	display: inline-block;
	border-radius: 60px;
	box-shadow: 0px 0px 2px #000000;
	padding: 0.5em 0.6em;
}
.name-head-color {
	color: black;
}
.head-title {
	margin-left: -85px;
}
.bar-code-padding {
	margin-top: 20px;
	margin-left: 20px;
}
.top-buffer {
	margin-left:10px;
}
</style>
</head>

<body>
<table class=""main-table"">
<tr>
<td>&nbsp;
<div class=""cir""><font size=""1"">Logo</font></div>
</td>
<td><label class=""name-head-color""><font size=""5""class="" head-title""> &nbsp;&nbsp; R&eacute;publique de Guin&eacute;e &nbsp;&nbsp; </font>
</label></td>
<td rowspan=""4"">
<div>
<div style=""border: solid black 1px; height: 150px; width: 120px;"">
<img src = $!ApplicantPhoto style=""width: 120px; height: 150px"">
</div>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>INU&nbsp;:&nbsp;</b></label> <span class=""name-color""> $!UIN </span>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>VID&nbsp;:&nbsp;</b></label> <span class=""name-color""> $!VID </span>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>Nom&nbsp;:&nbsp;</b></label> 
<span class=""name-color""> $!lastName_fra</span>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>Pr&eacute;noms&nbsp;:&nbsp;</b></label> 
<span class=""name-color""> $!firstName_fra</span>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>Date de naissance&nbsp;:&nbsp;</b></label>
<span>$!dateOfBirth</span>
</div>
</td>
</tr>
<tr>
<td colspan=""2"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>Genre&nbsp;:&nbsp;</b></label> <span>$!gender_fra</span> 
</div>
</td>
</tr>
<tr>
<td colspan=""3"">
<div class=""row"" style=""margin-right: 0px; margin-left: -10px;"">
<div class=""col-md-2 top-buffer"">
<div class=""block top-buffer"">
<table>
<tr>
<td><label class=""name-head-color""><b>Adresse&nbsp;:&nbsp;</b></label>
</td>
<td><span>$region, $prefecture, $subPrefectureOrCommune, $district, $sector, $additionalAddressDetails</span></td>
</tr>
</table>
</div>
</div>
</div>
</td>
</tr>
</table>
</table>
</div>
</div>
</div>
</td>
</tr>
</table>
<div>&nbsp;</div>
<table class=""main-table"" style=""height: 300px"">
<tr>
<td>
<div style=""margin-left: 10px; margin-right: 10px; border: solid black 1px; height: 250px; width: 250px;"">
<div class=""col-md-6"">
<div class=""bar-code-padding""></div>
<img src=$!QrCode style=""width: 250px; height: 250px; margin-top: -20px"">
</div>
</div>
</td>
<td>
<div class=""name-head-color col-md-6"">
<br> Cette carte ne constitue pas une pi&egrave;ce d'identit&eacute; nationale et ne saurait en aucun cas s'y substituer.
<br> Elle a &eacute;t&eacute; d&eacute;livr&eacute;e par WURI Guin&eacute;e et les informations qu'elle contient sont strictement confidentielles. 
<br> Si vous retrouvez une carte qui n'est pas la v&ocirc;tre, veuillez la retourner &agrave;:
<br>
<br> &nbsp;&nbsp;&nbsp;&nbsp;Wuri Guin&eacute;e - R&eacute;sidence Corail - Bat A101
<br> &nbsp;&nbsp;&nbsp;&nbsp;Camayenne-Dixinn   
<br> &nbsp;&nbsp;&nbsp;&nbsp;Tel:&nbsp;+224622227491
<br> &nbsp;&nbsp;&nbsp;&nbsp;Email:&nbsp;contact@inu.gov.gn
</div>
</td>
</tr>
</table>
</body>
</html>",10003,Processeur dinscription,RPR_MASKED_UIN_CARD_TEMPLATE,fra,TRUE,superadmin,now()
1163,Courriel de confirmation de la demande d'historique d'authentification,Courriel de confirmation de la demande d'historique d'authentification,txt,velocity,"Cher(e) $name_fra,
Votre demande d'historique d'authentification a été traitée avec succès.
Merci!",10006,Resident Services,RS_AUTH_HIST_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1164,Historique de l'authentification des services résidents SMS de transaction,SMS de réussite de la demande d'historique d'authentification,txt,velocity,"Cher(e) $name_fra,
Votre demande d'historique d'authentification a été traitée avec succès.
Merci!",10006,Resident Services,RS_AUTH_HIST_SUCCESS_SMS,fra,TRUE,superadmin,now()
1165,Succès EMAIL de la demande d'historique d'authentification,Demande d'historique d'authentification Traitée,txt,velocity,Demande d'historique d'authentification,10006,Resident Services,RS_AUTH_HIST_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1166,Téléchargement réussi du courriel e-INU,Téléchargement réussi du courriel e-INU,txt,velocity,"Cher(e) $name_fra,
Félicitations, la demande de téléchargement de votre e-INU a été effectuée avec succès.
Merci!",10006,Resident Services,RS_DOW_UIN_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1167,Téléchargement réussi de l'objet de l'e-INU,Téléchargement réussi de l'objet de l'e-INU,txt,velocity,e-INU : téléchargement effectué,10006,Resident Services,RS_DOW_UIN_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1168,Téléchargement réussi de l'e-INU SMS,Téléchargement réussi de l'e-INU SMS,txt,velocity,"Cher(e) $name_fra,
Félicitations, la demande de téléchargement de votre e-INU a été effectuée avec succès.
Merci",10006,Resident Services,RS_DOW_UIN_SUCCESS_SMS,fra,TRUE,superadmin,now()
1169,Verrouillage réussi des e-mails des types d'authentification,Verrouillage réussi des e-mails des types d'authentification,txt,velocity,"Cher(e) $name_fra,
Le ou les types AUTH que vous avez demandés ont été verrouillés avec succès.
Merci!",10006,Resident Services,RS_LOCK_AUTH_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1170,Succès du verrouillage des types d'authentification,Succès du verrouillage des types d'authentification,txt,velocity,Le ou les types AUTH ont été verrouillés avec succès,10006,Resident Services,RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1171,Verrouillage réussi des types d'authentification SMS,Verrouillage réussi des types d'authentification SMS,txt,velocity,"Cher(e) $name_fra,
Le ou les types AUTH que vous avez demandés ont été verrouillés avec succès.
Merci!",10006,Resident Services,RS_LOCK_AUTH_SUCCESS_SMS,fra,TRUE,superadmin,now()
1172,Déverrouillage réussi des types d'authentification,Déverrouillage réussi des types d'authentification,txt,velocity,"Cher(e) $name_fra,
Le ou les types AUTH demandés ont été déverrouillés avec succès.
Merci!",10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1173,Déverrouillage réussi des types d'authentification Objet de l'e-mail,Déverrouillage réussi des types d'authentification Objet de l'e-mail,txt,velocity,Déverrouillé avec succès le (s) type (s) AUTH,10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1174,Déverrouillage réussi des types d'authentification SMS,Déverrouillage réussi des types d'authentification SMS,txt,velocity,"Cher(e) $name_fra,
Le ou les types AUTH demandés ont été déverrouillés avec succès.
Merci!",10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_SMS,fra,TRUE,superadmin,now()
1175,E-mail de réussite de la génération VID,E-mail de réussite de la génération VID,txt,velocity,"Cher(e) $name_fra,
Votre identifiant virtuel VID a été généré avec succès. Votre numéro VID est $VID.
Vous pouvez l'utiliser à la place de votre INU.
Merci!",10006,Resident Services,RS_VIN_GEN_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1176,Sujet de l'e-mail de réussite de la génération VID,Sujet de l'e-mail de réussite de la génération VID,txt,velocity,Identifiant virtuel VID généré avec succès,10006,Resident Services,RS_VIN_GEN_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1177,SMS de réussite de génération VID,SMS de réussite de génération VID,txt,velocity,"Cher(e) $name_fra,
Votre identifiant virtuel VID a été généré avec succès. Votre numéro VID est $VID.
Vous pouvez l'utiliser à la place de votre INU.
Merci!",10006,Resident Services,RS_VIN_GEN_SUCCESS_SMS,fra,TRUE,superadmin,now()
1178,E-mail de réussite de la révocation de VID,E-mail de réussite de la révocation de VID,txt,velocity,"Cher(e) $name_fra,
Votre identifiant virtuel VID de numéro $VID a été révoqué avec succès.
Merci!",10006,Resident Services,RS_VIN_REV_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1179,Sujet de l'e-mail de réussite de la révocation de VID,Sujet de l'e-mail de réussite de la révocation de VID,txt,velocity,Identifiant virtuel VID : révocation réussie,10006,Resident Services,RS_VIN_REV_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1180,SMS de succès de révocation VID,SMS de succès de révocation VID,txt,velocity,"Cher(e) $name_fra,
Votre identifiant virtuel VID de numéro $VID a été révoqué avec succès.
Merci!",10006,Resident Services,RS_VIN_REV_SUCCESS_SMS,fra,TRUE,superadmin,now()
1181,Réimpression de l'e-mail de réussite de la demande,Réimpression de l'e-mail de réussite de la demande,txt,velocity,"Cher(e) $name_fra,
Votre demande de Réimpression d'INU a été traitée avec succès. Votre numéro de demande est $RID.
Merci!",10006,Resident Services,RS_UIN_RPR_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1182,Sujet de l'e-mail de demande de réimpression réussie,Sujet de l'e-mail de demande de réimpression réussie,txt,velocity,INU : réimpression réussie,10006,Resident Services,RS_UIN_RPR_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1183,Réimpression SMS de réussite de la demande,Réimpression SMS de réussite de la demande,txt,velocity,"Cher(e) $name_fra,
Votre demande de Réimpression d'INU a été traitée avec succès. Votre numéro de demande est $RID.
Merci!",10006,Resident Services,RS_UIN_RPR_SUCCESS_SMS,fra,TRUE,superadmin,now()
1184,E-mail d'échec de la demande d'historique d'authentification,E-mail d'échec de la demande d'historique d'authentification,txt,velocity,"Cher(e) $name_fra,
Votre demande de récupération des détails de votre historique d'authentification a échoué.
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_AUTH_HIST_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1185,Objet de l'e-mail d'échec de la demande d'historique d'authentification,Objet de l'e-mail d'échec de la demande d'historique d'authentification,txt,velocity,Échec de la demande d'historique d'authentification,10006,Resident Services,RS_AUTH_HIST_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1186,SMS d'échec de la demande d'historique d'authentification,SMS d'échec de la demande d'historique d'authentification,txt,velocity,"Cher(e) $name_fra,
Votre demande de récupération des détails de votre historique d'authentification a échoué.
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_AUTH_HIST_FAILURE_SMS,fra,TRUE,superadmin,now()
1187,Télécharger l'e-mail d'échec e-INU,Télécharger l'e-mail d'échec e-INU,txt,velocity,"Cher(e) $name_fra,
Votre demande de téléchargement du e-INU a échoué. Veuillez réessayer ultérieurement.
Merci!",10006,Resident Services,RS_DOW_UIN_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1188,Télécharger le sujet de l'e-mail d'échec e-INU,Télécharger le sujet de l'e-mail d'échec e-INU,txt,velocity,Échec du téléchargement du e-INU,10006,Resident Services,RS_DOW_UIN_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1189,Télécharger le SMS d'échec e-INU,Télécharger le SMS d'échec e-INU,txt,velocity,"Cher(e) $name_fra,
Votre demande de téléchargement du e-INU a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_DOW_UIN_FAILURE_SMS,fra,TRUE,superadmin,now()
1190,Échec du verrouillage des e-mails des types d'authentification,Échec du verrouillage des e-mails des types d'authentification,txt,velocity,"Cher(e) $name_fra,
Votre ou vos types de verrouillage AUTH demandés ont échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_LOCK_AUTH_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1191,Échec du verrouillage des types d'authentification Objet de l'e-mail,Échec du verrouillage des types d'authentification Objet de l'e-mail,txt,velocity,Types AUTH : Échec du verrouillage,10006,Resident Services,RS_LOCK_AUTH_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1192,Échec du verrouillage des types d'authentification SMS,Échec du verrouillage des types d'authentification SMS,txt,velocity,"Cher(e) $name_fra,
Votre ou vos types de verrouillage AUTH demandés ont échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_LOCK_AUTH_FAILURE_SMS,fra,TRUE,superadmin,now()
1193,E-mail d'échec de la demande de réimpression,E-mail d'échec de la demande de réimpression,txt,velocity,"Cher(e) $name_fra,
Votre demande de réimpression de la carte INU a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_UIN_RPR_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1194,Échec de la demande de réimpression Objet de l'e-mail,Échec de la demande de réimpression Objet de l'e-mail,txt,velocity,INU : Échec de la demande de réimpression,10006,Resident Services,RS_UIN_RPR_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1195,SMS d'échec de la demande de réimpression,SMS d'échec de la demande de réimpression,txt,velocity,"Cher(e) $name_fra,
Votre demande de réimpression de la carte INU a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_UIN_RPR_FAILURE_SMS,fra,TRUE,superadmin,now()
1196,Échec du déverrouillage de la messagerie électronique des types d'authentification,Échec du déverrouillage de la messagerie électronique des types d'authentification,txt,velocity,"Bonjour $fullName_fra,
Votre demande de déverrouillage de type (s) AUTH a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1197,Échec du déverrouillage du sujet de l'e-mail des types d'authentification,Échec du déverrouillage du sujet de l'e-mail des types d'authentification,txt,velocity,Type AUTH : Echec déverrouillage,10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1198,Échec de déverrouillage des types d'authentification SMS,Échec de déverrouillage des types d'authentification SMS,txt,velocity,"Cher(e) $name_fra,
Votre demande de déverrouillage de type (s) AUTH a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_SMS,fra,TRUE,superadmin,now()
1199,E-mail d'échec de génération de VID,E-mail d'échec de génération de VID,txt,velocity,"Cher(e) $name_fra,
La génération de votre identifiant virtuel VID a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1200,Objet de l'e-mail d'échec de génération de VID,Objet de l'e-mail d'échec de génération de VID,txt,velocity,Identifiant virtual VID : Echec génération,10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1201,SMS d'échec de génération de VID,SMS d'échec de génération de VID,txt,velocity,"Cher(e) $name_fra,
La génération de votre identifiant virtuel $VID a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_VIN_GEN_FAILURE_SMS,fra,TRUE,superadmin,now()
1202,E-mail d'échec de révocation de VID,E-mail d'échec de révocation de VID,txt,velocity,"Cher(e) $name_fra,
La révocation de votre identifiant virtual $VID a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_VIN_REV_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1203,Objet de l'e-mail d'échec de la révocation du VID,Objet de l'e-mail d'échec de la révocation du VID,txt,velocity,Identifiant virtuel VID : Échec de révocation,10006,Resident Services,RS_VIN_REV_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
1204,SMS d'échec de révocation de VID,SMS d'échec de révocation de VID,txt,velocity,"Cher(e) $name_fra,
La révocation de votre identifiant virtual $VID a échoué. 
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_VIN_REV_FAILURE_SMS,fra,TRUE,superadmin,now()
1205,E-mail de demande de mise à jour INU placé avec succès,E-mail de demande de mise à jour INU placé avec succès,txt,velocity,"Cher(e) $name_fra,
Votre demande de mise à jour du INU a été traitée avec succès. 
Pour toute question, votre numéro de demande est $RID.
Merci!",10006,Resident Services,RS_UIN_UPDATE_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1206,Sujet de la demande de mise à jour INU placé avec succès,Sujet de la demande de mise à jour INU placé avec succès,txt,velocity,INU : Demande de mise à jour effectuée avec succès,10006,Resident Services,RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1207,Demande de mise à jour INU placée avec succès SMS,Demande de mise à jour INU placée avec succès SMS,txt,velocity,"Cher(e) $name_fra,
Votre demande de mise à jour du INU a été traitée avec succès. 
Pour toute question, votre numéro de demande est $RID.
Merci!",10006,Resident Services,RS_UIN_UPDATE_SUCCESS_SMS,fra,TRUE,superadmin,now()
1208,E-mail d'échec de la demande de mise à jour INU,E-mail d'échec de la demande de mise à jour INU,txt,velocity,"Cher(e) $name_fra,
Nous n'avons pas pu traiter votre demande de mise à jour INU. Nous nous en excusons.
Veuillez réessayer ultérieurement ou nous contacter au incident@wuriguinee.com ou +224622227491.
Merci!",10006,Resident Services,RS_UIN_UPDATE_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1209,Échec de la demande de mise à jour de l'INU,Échec de la demande de mise à jour de l'INU,txt,velocity,INU : Échec de la demande de mise à jour,10006,Resident Services,RS_UIN_UPDATE_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
